,A1,A19,A6,A14,A11,A18,A12,A8,A4,A3,A7,A15,A9,A10,A17,A13,A2,A16,A5,A20,A21
1137,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1138,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1139,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,9.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1140,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,9.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1141,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1142,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1143,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1144,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,9.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1145,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1146,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1147,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1148,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1149,3.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,9.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,2
1150,2.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,7.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,2
1151,0.0,0.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1152,0.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1153,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1154,2.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
1155,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1156,0.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1157,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1158,1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1159,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,-0.0,0.0,2
1160,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,-0.0,0.0,2
1161,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,3.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,2
1162,0.0,0.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
1163,1.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,7.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1164,2.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,2
1165,2.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1166,3.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1167,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1168,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1169,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1170,0.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1171,1.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1172,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,7.0,4.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,2
1173,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1174,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1175,0.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1176,0.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1177,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1178,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1179,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1180,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1181,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1182,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1183,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1184,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1185,1.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1186,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1187,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1188,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1189,1.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1190,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1191,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,2
1192,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,8.0,0.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2
1193,0.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1194,0.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1195,3.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1196,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,1.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1197,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1198,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1199,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1200,1.0,0.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1201,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
1202,0.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1203,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1204,3.0,0.0,4.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1205,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1206,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1207,0.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1208,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1209,3.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1210,2.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1211,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,8.0,1.0,2.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1212,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1213,0.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1214,0.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1215,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1216,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1217,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1218,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1219,3.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,8.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,2
1220,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1221,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1222,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1223,3.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1224,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1225,0.0,0.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1226,0.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1227,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1228,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1229,1.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1230,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1231,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1232,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1233,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1234,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1235,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1236,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1237,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1238,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1239,3.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1240,3.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1241,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1242,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1243,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
1244,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,2.0,-0.0,0.0,2
1245,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1246,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1247,0.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1248,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1249,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1250,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1251,0.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1252,0.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1253,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
1254,2.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1255,1.0,0.0,4.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1256,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1257,1.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1258,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1259,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1260,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1261,0.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1262,0.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
1263,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
1264,3.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,8.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,-0.0,0.0,2
1265,1.0,1.0,0.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1266,1.0,1.0,0.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1267,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1268,0.0,0.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1269,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1270,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1271,0.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1272,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1273,2.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1274,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1275,1.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1276,3.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1277,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1278,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1279,1.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,7.0,1.0,3.0,2.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1280,1.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,7.0,1.0,3.0,2.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1281,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1282,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1283,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1284,1.0,0.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1285,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,2
1286,0.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1287,2.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1288,2.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1289,3.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1290,3.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1291,1.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1292,1.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1293,2.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1294,1.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1295,3.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,9.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1296,2.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,8.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1297,0.0,0.0,0.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
